pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
4950,,There is no little girl peddling a scooter,1.0,NEUTRAL
4951,,A small tree is being eaten by a baby elephant,1.0,NEUTRAL
4953,,A baby elephant is eating a small tree,1.0,NEUTRAL
4954,,A child is walking down the street and a jeep is stopping,4.4,ENTAILMENT
4957,,A man in a car is not pulling up beside a woman who is walking along a road,3.2,CONTRADICTION
4959,,A child is walking down the street and a jeep is pulling up,2.7,NEUTRAL
4960,,A child is walking down the street and a jeep is stopping,2.0,NEUTRAL
4961,,A man in a car is pulling up beside a woman that is who along a road,2.2,NEUTRAL
4964,,A woman is chopping garlic,3.1,CONTRADICTION
4965,,A woman is slicing a fish,5.0,ENTAILMENT
4967,,A woman is chopping garlic,3.2,NEUTRAL
4968,,There is no woman slicing a fish,2.0,NEUTRAL
4970,,A woman is not chopping garlic,2.4,NEUTRAL
4971,,A woman is chopping garlic,2.535,NEUTRAL
4974,,Someone is holding a small animal,4.45,ENTAILMENT
4975,,Someone is holding a hedgehog,4.2,CONTRADICTION
4977,,An onion is being sliced,1.0,NEUTRAL
4978,,Someone is holding a hedgehog,1.0,NEUTRAL
4981,,A woman is frying something,4.8,ENTAILMENT
4982,,A woman is frying something,3.6,CONTRADICTION
4985,,A horse is being ridden by a woman,1.4,NEUTRAL
4989,,A woman is frying something,1.5,NEUTRAL
4990,,A man is reading an email,4.8,ENTAILMENT
4991,,There is no man reading an email,3.7,CONTRADICTION
4992,,A banana is being peeled by a person,4.9,ENTAILMENT
4996,,A person is peeling a banana,1.0,NEUTRAL
4997,,There is no man reading an email,1.1,NEUTRAL
4998,,A person is peeling a banana,1.0,NEUTRAL
5000,,A small cat is opening a plastic drawer with its paws and jumping inside,3.9,NEUTRAL
5002,,A cat is opening a drawer and climbing inside,4.1,NEUTRAL
5005,,A cat is opening a drawer and climbing inside,4.2,ENTAILMENT
5007,,A cat is opening a drawer and climbing inside,4.4,ENTAILMENT
5010,,A woman is slicing an onion,4.9,ENTAILMENT
5011,,There is no woman slicing an onion,3.2,CONTRADICTION
5012,,An onion is being sliced by a woman,3.8,NEUTRAL
5014,,A woman is slicing an onion,3.5,NEUTRAL
5015,,A woman is slicing an onion,3.6,NEUTRAL
5017,,A man's face is being painted by a woman,4.9,ENTAILMENT
5018,,A woman is cleaning a man's face,3.9,NEUTRAL
5022,,Makeup is being put on the man by the woman,4.1,ENTAILMENT
5023,,A woman is painting a man's face,3.2,NEUTRAL
5024,,A man's face is being painted by a woman,4.5,ENTAILMENT
5025,,The woman is putting makeup on the man,2.7,NEUTRAL
5026,,The woman is putting makeup on the man,2.5,NEUTRAL
5027,,A woman is painting a man's face,4.4,ENTAILMENT
5031,,The man isn't talking on the telephone,3.3,CONTRADICTION
5032,,The man is talking on the telephone,3.6,NEUTRAL
5033,,The man is speaking on the telephone,4.8,ENTAILMENT
5037,,The man is talking on the telephone,3.7,CONTRADICTION
5039,,A man is cutting onions,4.9,ENTAILMENT
5040,,A man is cutting onions,3.0,CONTRADICTION
5045,,A man is slicing onions,3.7,NEUTRAL
5046,,A woman is cutting an onion,2.7,NEUTRAL
5048,,An onion is being cut by a man,4.9,ENTAILMENT
5049,,A man is cutting an onion,4.2,CONTRADICTION
5050,,A man is opening a door,5.0,ENTAILMENT
5053,,There is no man opening a door,1.1,NEUTRAL
5056,,A man is cutting an onion,1.0,NEUTRAL
5058,,A man is cutting a potato,3.7,CONTRADICTION
5060,,There is no man slicing a potato,3.5,CONTRADICTION
5064,,There is no man cutting a potato,3.4,CONTRADICTION
5072,,The guitar is being played by a man,1.1,NEUTRAL
5073,,A man is not playing the guitar,1.0,NEUTRAL
5074,,A woman is frying something in a pan,1.0,NEUTRAL
5078,,There is no woman playing the violin,3.6,CONTRADICTION
5079,,A man is playing the piano,2.7,NEUTRAL
5080,,There is no woman playing the violin,2.3,NEUTRAL
5081,,A woman is playing the violin,1.9,NEUTRAL
5083,,A woman is playing the violin,2.5,NEUTRAL
5085,,There is no man fishing in the river,3.5,CONTRADICTION
5086,,A man is singing and walking down the sidewalk,4.1,NEUTRAL
5089,,A man is fishing in the river,1.1,NEUTRAL
5091,,A man is singing and walking down the sidewalk,1.8,NEUTRAL
5092,,A man is singing and walking down the sidewalk,1.9,NEUTRAL
5096,,A woman is seasoning a piece of meat,3.6,NEUTRAL
5097,,A woman is seasoning a ham,1.0,NEUTRAL
5100,,A woman is seasoning a piece of meat,1.0,NEUTRAL
5102,,A chef is preparing some food,4.815,ENTAILMENT
5105,,There is no chef preparing a meal,3.2,CONTRADICTION
5107,,A chef is preparing some food,3.985,CONTRADICTION
5109,,A chef is preparing a meal,3.2,NEUTRAL
5114,,Two sumo ringers are fighting,4.1,CONTRADICTION
5115,,A man is riding a water toy in the water,1.0,NEUTRAL
5116,,Two sumo ringers are not fighting,1.0,NEUTRAL
5117,,A man is playing with a water toy in the water,1.0,NEUTRAL
5121,,A person is playing a piano,3.7,CONTRADICTION
5123,,There is no person slicing a potato,2.9,CONTRADICTION
5124,,A person is playing a piano,1.185,NEUTRAL
5125,,There is no person slicing a potato,1.1,NEUTRAL
5127,,A person is slicing a potato,1.2,NEUTRAL
5132,,A man is putting some cheese on a pizza,4.0,CONTRADICTION
5133,,A man is putting seasoning on a pizza,3.6,NEUTRAL
5134,,A man is sprinkling shredded cheese on a pizza,3.4,CONTRADICTION
5135,,A man is putting some cheese on a pizza,4.7,ENTAILMENT
5136,,A man is putting some cheese on a pizza,3.1,CONTRADICTION
5137,,A man is putting some cheese on a pizza,4.8,ENTAILMENT
5139,,A man is doing a card trick,4.0,CONTRADICTION
5141,,A man is not playing with water,3.6,CONTRADICTION
5142,,A man is doing a card trick,1.1,NEUTRAL
5145,,A man is playing with water,1.2,NEUTRAL
5147,,A man is buttering a slice of bread,4.6,ENTAILMENT
5149,,A lemur is hanging on a rope,4.4,ENTAILMENT
5153,,A lemur is hanging on a cord,1.0,NEUTRAL
5154,,A woman is buttering a piece of bread,1.0,NEUTRAL
5155,,A man is buttering a piece of bread,1.0,NEUTRAL
5160,,The woman is poking holes in the potato,1.1,NEUTRAL
5161,,The woman is not poking holes in the potato,1.185,NEUTRAL
5163,,There is no woman putting a child in a waste bin,1.1,NEUTRAL
5166,,A man is pouring cleaner into the sink,4.1,CONTRADICTION
5167,,The man is playing the drums,4.9,ENTAILMENT
5169,,The drums are being played by the man,1.0,NEUTRAL
5171,,A man is cleaning the sink,1.3,NEUTRAL
5175,,A woman is deep frying food,3.1,CONTRADICTION
5176,,Some food is being fried by a woman,5.0,ENTAILMENT
5177,,A woman is frying some food,3.6,CONTRADICTION
5178,,Some food is being fried by a woman,4.5,ENTAILMENT
5186,,A woman is removing eggs from a frying pan,2.6,CONTRADICTION
5187,,A man is petting two dogs,1.0,NEUTRAL
5189,,Two dogs are being petted by a man,1.0,NEUTRAL
5191,,A woman is pouring eggs into a frying pan,1.0,NEUTRAL
5195,,A boy is saying a word,3.0,CONTRADICTION
5197,,The child is silent,2.6,NEUTRAL
5198,,A child is talking,3.9,ENTAILMENT
5199,,There is no baby talking,2.2,NEUTRAL
5201,,A woman is pulling some sticky goo out of a bowl,5.0,ENTAILMENT
5204,,The woman is putting pasta into a dish,3.3,CONTRADICTION
5208,,The woman is putting pasta into a dish,2.8,NEUTRAL
5212,,The men are playing with a ball,4.5,ENTAILMENT
5215,,A man is riding a motorcycle,1.5,NEUTRAL
5216,,A man is riding a motorbike,1.1,NEUTRAL
5219,,An animal is looking around,4.6,ENTAILMENT
5220,,There is no dog looking around,2.9,CONTRADICTION
5223,,A dog is looking at a piece of furniture in a shop,4.3,NEUTRAL
5225,,An animal is looking around,3.3,NEUTRAL
5226,,There is no dog looking around,3.7,CONTRADICTION
5227,,A dog is looking around,3.9,NEUTRAL
5231,,A tiger is not walking around,3.6,CONTRADICTION
5232,,A tiger cub is making a sound,3.2,NEUTRAL
5234,,A tiger is walking around,3.1,NEUTRAL
5236,,A tiger cub is making a sound,2.9,NEUTRAL
5238,,A woman is not frying meat,3.5,CONTRADICTION
5239,,A woman is cooking food in a pot of hot water,4.4,NEUTRAL
5242,,A woman is placing food in a pot of cold water,3.165,NEUTRAL
5244,,A woman is placing food in a pot of hot water,3.4,NEUTRAL
5246,,A man is playing the trumpet,4.7,ENTAILMENT
5247,,A man is playing the trumpet,3.1,NEUTRAL
5248,,Someone is playing with a frog,4.2,NEUTRAL
5249,,Someone is playing with a toad,3.9,CONTRADICTION
5251,,A man is playing the trumpet,1.0,NEUTRAL
5253,,Someone is playing with a toad,1.7,NEUTRAL
5254,,Someone is playing with a toad,1.7,NEUTRAL
5258,,The person is not riding the horse,3.8,CONTRADICTION
5260,,The person is not riding the horse,3.7,NEUTRAL
5261,,The person is riding the horse,4.7,ENTAILMENT
5262,,The person is riding the horse,3.5,NEUTRAL
5263,,The person is riding the horse,4.6,ENTAILMENT
5264,,A person is folding a piece of paper,3.5,NEUTRAL
5267,,Nobody is folding a piece of paper,2.8,CONTRADICTION
5269,,A person is folding a piece of paper,2.8,CONTRADICTION
5276,,A young girl is using sign language,4.1,NEUTRAL
5277,,A girl is communicating with sign language,4.7,ENTAILMENT
5278,,A young boy is using sign language,3.3,NEUTRAL
5282,,A bunny is playing with a stuffed bunny,4.5,ENTAILMENT
5288,,A rabbit is playing with a stuffed bunny,4.4,ENTAILMENT
5291,,A man is jumping rope outside,4.5,ENTAILMENT
5294,,A woman is slicing a cucumber,3.935,CONTRADICTION
5296,,A woman is not slicing a cucumber,1.0,NEUTRAL
5298,,A woman is jumping rope outside,1.3,NEUTRAL
5303,,The man is slicing a potato,3.9,CONTRADICTION
5304,,A man is slicing potatoes,4.6,ENTAILMENT
5306,,Potatoes are being sliced by a man,4.7,ENTAILMENT
5311,,A girl is playing a wind instrument,4.9,ENTAILMENT
5313,,A wind instrument is being played by a girl,4.3,ENTAILMENT
5314,,A boy is playing a wind instrument,3.1,NEUTRAL
5317,,A girl is playing a wind instrument,4.4,ENTAILMENT
5318,,A person is playing a keyboard,4.8,ENTAILMENT
5319,,A person is not playing a keyboard,4.0,CONTRADICTION
5321,,Someone is not playing piano,3.0,CONTRADICTION
5324,,A keyboard is being played by a person,3.8,NEUTRAL
5325,,A person is not playing a keyboard,3.0,NEUTRAL
5327,,A man is diving into a pool,4.8,ENTAILMENT
5333,,A man is diving into a pool,4.4,ENTAILMENT
5334,,A man is diving into a pool,3.5,NEUTRAL
5338,,The man is seasoning the meat,4.4,ENTAILMENT
5340,,The man is seasoning the meat,3.0,NEUTRAL
5341,,The man is adding seasoning to the water in a bowl,3.0,NEUTRAL
5342,,The man is seasoning the sausages,3.7,NEUTRAL
5345,,A flute is being played by a man,4.9,ENTAILMENT
5346,,A man is playing a flute,3.0,CONTRADICTION
5347,,A large flute is being played by a man,4.9,ENTAILMENT
5348,,A man is playing a small flute,3.9,NEUTRAL
5350,,A man is playing a flute,4.7,ENTAILMENT
5351,,A flute is being played by a man,4.4,ENTAILMENT
5356,,The potato is being peeled by the lady,5.0,ENTAILMENT
5357,,There is no lady peeling the potato,2.7,CONTRADICTION
5358,,The potato is being peeled by the lady,4.8,ENTAILMENT
5359,,There is no lady peeling the potato,4.2,CONTRADICTION
5361,,A woman is not peeling a potato,4.2,CONTRADICTION
5362,,A woman is peeling a potato,5.0,ENTAILMENT
5369,,A man is riding a scooter,1.3,NEUTRAL
5370,,There is no man playing a flute,1.1,NEUTRAL
5372,,A man is playing the instrument,4.3,ENTAILMENT
5376,,An octopus is being sliced by a woman,1.0,NEUTRAL
5377,,A man is playing the guitar,1.0,NEUTRAL
5378,,A man is playing the instrument,1.0,NEUTRAL
5379,,A woman is slicing an octopus,1.0,NEUTRAL
5380,,A woman is slicing an octopus,1.0,NEUTRAL
5383,,A man is playing the guitar,5.0,ENTAILMENT
5384,,There is no man playing the guitar,4.3,CONTRADICTION
5385,,The guitar is being played by a man,2.0,NEUTRAL
5387,,A man is playing the guitar,2.9,NEUTRAL
5389,,A man is playing the guitar,3.7,NEUTRAL
5391,,A man is putting some food in a box,3.4,NEUTRAL
5393,,The man is putting chicken into the container,3.3,CONTRADICTION
5395,,A man is putting some food in a box,3.7,NEUTRAL
5397,,The man is putting chicken into the container,2.5,CONTRADICTION
5398,,A man is putting some food in a box,4.315,ENTAILMENT
5399,,A woman is cracking eggs into a bowl,4.9,ENTAILMENT
5401,,Skewers are being placed onto a rack by a woman,4.9,ENTAILMENT
5404,,There is no woman placing skewers onto a rack,1.4,NEUTRAL
5405,,A woman is placing skewers onto a rack,1.7,NEUTRAL
5406,,A woman is placing skewers onto a rack,1.9,NEUTRAL
5407,,A woman is placing skewers onto a rack,2.4,NEUTRAL
5409,,A baby is playing a guitar,2.7,CONTRADICTION
5411,,The little boy is not singing and playing the guitar,3.2,CONTRADICTION
5414,,A guitar is being played by a baby,3.5,NEUTRAL
5415,,The little boy is singing and playing the guitar,3.6,NEUTRAL
5419,,A woman is peeling food,4.3,ENTAILMENT
5420,,A woman is peeling a potato,4.5,CONTRADICTION
5423,,A woman is peeling a potato,1.0,NEUTRAL
5426,,A person is reading the email,4.8,ENTAILMENT
5427,,A man is reading the email,3.365,CONTRADICTION
5429,,Someone is not reading the email,4.1,CONTRADICTION
5432,,A person is reading the email,4.8,ENTAILMENT
5434,,Someone is reading the email,4.6,ENTAILMENT
5435,,Two cubs are playing,3.9,ENTAILMENT
5436,,Two baby pandas are playing,3.5,NEUTRAL
5437,,Two panda bears are lying together,5.0,ENTAILMENT
5439,,Two panda bears are lying together,3.6,NEUTRAL
5440,,Two pandas are not lying together,3.2,ENTAILMENT
5443,,Two baby pandas are playing,3.2,NEUTRAL
5446,,Fish is being fried by a woman,5.0,ENTAILMENT
5447,,A woman is not frying fish,3.3,CONTRADICTION
5449,,A woman is not frying fish,3.6,NEUTRAL
5455,,The flute is being played by a woman,4.8,ENTAILMENT
5456,,A man is playing the flute,3.7,NEUTRAL
5457,,The flute is being played by a woman,3.3,NEUTRAL
5458,,A man is playing the flute,4.9,ENTAILMENT
5459,,A woman is playing the flute,2.2,NEUTRAL
5460,,A man is not playing a flute,3.8,NEUTRAL
5462,,A guy is mowing the lawn,4.6,ENTAILMENT
5463,,There is no guy mowing the lawn,3.6,CONTRADICTION
5464,,A man is mowing grass,5.0,ENTAILMENT
5466,,Grass is being mowed by a man,4.5,ENTAILMENT
5467,,There is no man mowing grass,3.8,CONTRADICTION
5468,,A man is mowing grass,3.8,NEUTRAL
5471,,A person is frying food in a pan,4.4,ENTAILMENT
5474,,A person is holding a skunk,3.6,CONTRADICTION
5476,,A person is not holding a skunk,1.3,NEUTRAL
5477,,A person is holding a skunk,1.3,NEUTRAL
5478,,A person is not frying meat in a pan,1.1,NEUTRAL
5480,,The lady is cracking an egg into a dish,4.5,ENTAILMENT
5483,,The man is cracking eggs into a bowl,3.6,NEUTRAL
5487,,The man is cracking eggs into a bowl,2.9,NEUTRAL
5489,,A man is slicing tomatoes,5.0,ENTAILMENT
5491,,A woman is cutting broccoli,4.8,ENTAILMENT
5492,,A woman is cutting broccoli,2.9,CONTRADICTION
5495,,A man is slicing tomatoes,2.6,NEUTRAL
5496,,There is no man cutting tomatoes,1.9,NEUTRAL
5497,,A man is cutting tomatoes,2.4,NEUTRAL
5500,,A woman is firing a weapon,4.2,ENTAILMENT
5501,,A woman is firing a rifle,3.5,CONTRADICTION
5502,,A woman is firing a weapon,1.1,NEUTRAL
5503,,A woman is cutting a lemon,1.0,NEUTRAL
5504,,A woman is cutting fruit,1.5,NEUTRAL
5505,,A woman is firing a rifle,1.0,NEUTRAL
5507,,A man is playing guitar,4.9,ENTAILMENT
5510,,A woman is playing the drums,4.2,NEUTRAL
5512,,A woman is playing the drums,2.6,NEUTRAL
5513,,Guitar is being played by a man,3.415,NEUTRAL
5514,,A man is playing the drums,3.0,NEUTRAL
5518,,A person is drawing some figures,4.6,ENTAILMENT
5520,,A person is drawing some figures,3.2,NEUTRAL
5521,,A man is drawing on a digital dry erase board,3.0,NEUTRAL
5522,,A man is drawing some figures,3.5,NEUTRAL
5523,,A man is drawing some figures,2.7,NEUTRAL
5525,,A woman is chopping onions,4.5,ENTAILMENT
5526,,There is no woman cutting onions,3.4,CONTRADICTION
5530,,A woman is not cutting tofu,3.2,NEUTRAL
5531,,A woman is chopping onions,2.9,NEUTRAL
5532,,There is no woman cutting onions,3.5,NEUTRAL
5533,,A woman is cutting onions,3.7,NEUTRAL
5534,,A group of people are dancing in a show,4.15,ENTAILMENT
5535,,A group of people are dancing at a concert,3.2,CONTRADICTION
5537,,A group of people are standing,3.9,NEUTRAL
5538,,A group of people are dancing at a concert,2.6,NEUTRAL
5545,,The man is feeding the snake with an animal,4.635,ENTAILMENT
5546,,The man is not feeding the snake with a mouse,3.3,CONTRADICTION
5548,,The man is not feeding the snake with a mouse,1.1,NEUTRAL
5549,,The man is feeding the snake with a mouse,1.1,NEUTRAL
5552,,A boy is playing on a toy,4.6,ENTAILMENT
5553,,A boy is playing on a toy phone,3.5,NEUTRAL
5554,,The man is handling a gun,4.3,ENTAILMENT
5555,,The man is drawing a gun,4.2,ENTAILMENT
5556,,The man is handling a gun,1.0,NEUTRAL
5558,,The man is aiming a gun,1.1,NEUTRAL
5560,,The man is aiming a gun,1.1,NEUTRAL
5561,,A girl is riding a horse,4.8,ENTAILMENT
5563,,The person is trotting on the horse,4.1,ENTAILMENT
5565,,The person is trotting on the horse,3.7,NEUTRAL
5568,,The girl is trotting on the horse,3.3,CONTRADICTION
5569,,A girl is riding a horse,4.4,ENTAILMENT
5575,,The woman is using a sledgehammer to break a concrete block that is on another man,2.7,NEUTRAL
5580,,There is no dog barking at a ball,3.8,CONTRADICTION
5582,,A cat is swimming after a tennis ball,4.0,NEUTRAL
5584,,A cat is swimming after a tennis ball,2.2,NEUTRAL
5586,,A dog is swimming after a tennis ball,2.8,NEUTRAL
5587,,A dog is barking at a ball,3.1,NEUTRAL
5591,,A woman is not eating a cupcake,3.7,CONTRADICTION
5593,,A woman is not eating a cupcake,2.5,NEUTRAL
5595,,A woman is eating a cupcake,3.8,NEUTRAL
5602,,A man is speaking,2.115,NEUTRAL
5603,,A man is spitting,2.285,NEUTRAL
5604,,A man is spitting,2.2,NEUTRAL
5607,,A man is not playing keyboards,3.85,CONTRADICTION
5608,,A man is riding a mechanical bull,3.9,NEUTRAL
5609,,A man is riding a mechanical bull,4.1,NEUTRAL
5610,,A man is riding a rodeo bull,1.3,NEUTRAL
5612,,A man is playing an instrument,1.0,NEUTRAL
5613,,A man is riding a mechanical bull,1.1,NEUTRAL
5614,,A man is riding a mechanical bull,1.1,NEUTRAL
5615,,A man is cutting a boot with a blade,4.7,ENTAILMENT
5617,,A man is severing the toe of an empty leather boot with a sword,4.815,ENTAILMENT
5618,,A woman is severing the toe of an empty leather boot with a sword,4.0,NEUTRAL
5619,,A man is cutting a boot with a sword,4.0,ENTAILMENT
5620,,A man is cutting a boot with a sword,3.6,ENTAILMENT
5621,,A man is cutting a boot with a blade,4.2,ENTAILMENT
5623,,A man is cutting a boot with a sword,4.2,ENTAILMENT
5624,,A bowl of soup is being cleaned by a chef,4.8,ENTAILMENT
5627,,There is no man wiping the edge of a bowl,3.4,CONTRADICTION
5632,,A man is wiping the edge of a bowl,3.6,NEUTRAL
5633,,A kid is playing the guitar,4.8,ENTAILMENT
5634,,A kid is playing the guitar,3.0,NEUTRAL
5637,,A kid is playing the guitar,4.2,ENTAILMENT
5640,,A kid is playing the piano,2.5,NEUTRAL
5641,,A kid is playing the guitar,4.4,ENTAILMENT
5642,,A pot of chili is being stirred by someone with a spoon,5.0,ENTAILMENT
5643,,Someone is stirring a pot of chili with a spoon,3.7,CONTRADICTION
5645,,Someone is stirring chili in a kettle,3.5,CONTRADICTION
5646,,Someone is stirring chili in a pot,4.5,ENTAILMENT
5647,,Someone is not stirring chili in a kettle,3.7,NEUTRAL
5651,,A person is eating at a table,4.0,NEUTRAL
5653,,A person is making a bed,4.7,ENTAILMENT
5656,,A person is eating at a table,1.7,NEUTRAL
5659,,A person is eating at a table,1.4,NEUTRAL
5663,,The dog is licking a bottle,3.9,NEUTRAL
5664,,A bottle is being licked by the cat,3.5,NEUTRAL
5668,,A cat is playing with a small bottle,3.6,NEUTRAL
5671,,A small animal is lying on the bed,4.5,ENTAILMENT
5676,,A small cat is lying on a bed,2.9,NEUTRAL
5677,,A small dog is lying on the bed,5.0,ENTAILMENT
5678,,A woman is slicing butter,4.7,ENTAILMENT
5679,,A man is slicing butter,3.465,NEUTRAL
5680,,A woman is slicing tofu,5.0,ENTAILMENT
5683,,There is no woman slicing tofu,2.8,NEUTRAL
5687,,The man is playing the instrument,4.3,ENTAILMENT
5691,,The man is playing the guitar,1.2,NEUTRAL
5693,,The man is playing the instrument,2.2,NEUTRAL
5694,,The man is playing with a skull,1.4,NEUTRAL
5695,,The man is playing with a skull,1.9,NEUTRAL
5696,,A man is putting some cheese on a pizza,5.0,ENTAILMENT
5697,,A man is putting some cheese on a pizza,4.0,CONTRADICTION
5701,,A man is putting some cheese on a pizza,3.8,CONTRADICTION
5710,,There is no man shooting a shotgun,3.7,CONTRADICTION
5712,,A man is shooting a shotgun,4.1,NEUTRAL
5717,,A man is dancing on the ceiling,3.6,NEUTRAL
5718,,A person is dancing on the ceiling,4.5,ENTAILMENT
5722,,A man is dancing on the ceiling,4.1,NEUTRAL
5725,,A cow is eating hay,5.0,ENTAILMENT
5728,,A cow is not eating hay,3.65,ENTAILMENT
5732,,A man is eating,4.5,ENTAILMENT
5733,,A man is eating,2.3,NEUTRAL
5736,,A woman is dancing gracefully,1.0,NEUTRAL
5737,,A woman is sleeping,1.1,NEUTRAL
5739,,A man is puking,1.2,NEUTRAL
5740,,A woman is dancing,1.1,NEUTRAL
5741,,A baby is playing with a toy,4.7,ENTAILMENT
5742,,A baby is playing with a doll,3.85,CONTRADICTION
5744,,There is no baby tiger playing with a ball,3.5,CONTRADICTION
5749,,A baby is playing with a doll,2.1,NEUTRAL
5750,,The man is playing a game on the grass,4.2,ENTAILMENT
5751,,There is no man playing a game on the grass,3.6,CONTRADICTION
5752,,The animal is grazing on the grass,4.4,ENTAILMENT
5753,,There is no rhino grazing on the grass,2.8,CONTRADICTION
5755,,There is no rhino grazing on the grass,1.7,NEUTRAL
5756,,The rhino is grazing on the grass,1.0,NEUTRAL
5758,,The rhino is grazing on the grass,1.9,NEUTRAL
5761,,A man is talking to a woman,4.5,ENTAILMENT
5762,,A woman is breaking eggs,4.8,ENTAILMENT
5764,,A woman is breaking eggs,1.1,NEUTRAL
5765,,A man is talking to a woman,1.8,NEUTRAL
5768,,A woman is cracking eggs,1.6,NEUTRAL
5770,,A man is riding a bicycle,4.8,ENTAILMENT
5772,,A person is riding an electric bicycle,4.5,ENTAILMENT
5773,,There is no man riding an electric bicycle,3.5,CONTRADICTION
5776,,A bicycle is being ridden by a man,4.6,ENTAILMENT
5777,,A man is not riding a bicycle,2.6,CONTRADICTION
5779,,A cat is jumping into a box,4.4,ENTAILMENT
5781,,A young man is talking to a leaf,4.4,ENTAILMENT
5787,,A young man is talking to a leaf,1.0,NEUTRAL
5788,,A man is cutting a fish,4.9,ENTAILMENT
5791,,A woman is slicing a fish,3.6,NEUTRAL
5792,,A fish is being sliced by a man,4.8,ENTAILMENT
5794,,A fish is being cut by a man,4.4,ENTAILMENT
5797,,A person is cooking some food,4.3,ENTAILMENT
5801,,A person is frying some food,2.3,NEUTRAL
5810,,A man is shooting with a weapon,1.1,NEUTRAL
5811,,A man is rowing a boat,1.6,NEUTRAL
5812,,A man is rowing a canoe,1.8,NEUTRAL
5813,,A woman is rowing a boat,1.0,NEUTRAL
5815,,A woman is slicing a tomato,4.8,ENTAILMENT
5816,,A woman is cutting a tomato,3.5,NEUTRAL
5819,,A woman is dancing near a fireplace,1.4,NEUTRAL
5820,,A woman is cutting a tomato,1.3,NEUTRAL
5821,,A woman is dancing near a fire,1.1,NEUTRAL
5822,,A woman is dancing near a fire,1.1,NEUTRAL
5823,,A woman is dancing near a fire,1.5,NEUTRAL
5824,,A girl is playing a guitar,4.8,ENTAILMENT
5825,,A boy is playing a guitar,4.0,NEUTRAL
5828,,A girl is playing a guitar,3.4,NEUTRAL
5829,,A man is not playing a guitar,3.1,NEUTRAL
5834,,There is no man diving off a cliff,4.0,CONTRADICTION
5835,,A motorcycle is being ridden by a man,5.0,ENTAILMENT
5839,,A man is diving off a rock,1.4,NEUTRAL
5841,,A man is riding a motorcycle,1.7,NEUTRAL
5842,,The man is playing the instrument,4.4,ENTAILMENT
5845,,The man is playing the guitar,4.2,CONTRADICTION
5846,,The person is playing the guitar,4.5,ENTAILMENT
5847,,There is no man playing the guitar,3.1,CONTRADICTION
5848,,The man is playing the instrument,4.4,ENTAILMENT
5851,,Noodles are being boiled in water by a woman,4.8,ENTAILMENT
5852,,A man is boiling noodles in water,4.0,NEUTRAL
5853,,Someone is stirring food in the water,4.5,ENTAILMENT
5855,,Someone is stirring food in the water,3.6,ENTAILMENT
5857,,Noodles are being boiled in water by a woman,4.0,NEUTRAL
5859,,Someone is stirring noodles in the water,4.2,NEUTRAL
5860,,The persons are singing and dancing,4.5,ENTAILMENT
5861,,The women are singing and dancing,3.9,CONTRADICTION
5864,,The women are singing and dancing,4.5,ENTAILMENT
5865,,The women are singing and dancing,3.1,NEUTRAL
5867,,Two women are dancing and singing in front of a crowd,3.6,NEUTRAL
5874,,An animal is biting someone's finger,4.4,ENTAILMENT
5875,,An animal is biting someone's finger,5.0,ENTAILMENT
5876,,An animal is biting someone's finger,3.3,NEUTRAL
5879,,A girl is skateboarding on a half pipe,3.835,NEUTRAL
5882,,A man is skateboarding on a half pipe,3.9,ENTAILMENT
5883,,A skateboarder is falling off a half pipe,3.6,NEUTRAL
5885,,A skateboarder is doing tricks on a half pipe,4.0,NEUTRAL
5886,,A man is skateboarding on a half pipe,4.4,ENTAILMENT
5887,,A dog is running on the ground,4.2,ENTAILMENT
5890,,A boy is tapping his fingernails,3.685,NEUTRAL
5894,,A girl is tapping her fingernails,1.0,NEUTRAL
5895,,A girl is tapping her fingernails,1.0,NEUTRAL
5898,,Two persons are driving down the street in a jeep,4.5,ENTAILMENT
5899,,A man and a woman are not driving down the street in a jeep,4.4,CONTRADICTION
5900,,Two persons are driving down the street in a jeep,4.1,NEUTRAL
5901,,A man and a woman are driving down the road in an open-air vehicle,4.4,NEUTRAL
5902,,A man and a woman are driving down the road in a car,4.3,ENTAILMENT
5905,,A woman is pouring ingredients into a bowl,4.815,ENTAILMENT
5906,,A woman is pouring ingredients into a bowl,4.0,CONTRADICTION
5907,,The woman is seasoning the oil,4.1,NEUTRAL
5911,,The woman is seasoning the oil,3.3,NEUTRAL
5918,,Potatoes are being sliced by a woman,1.0,NEUTRAL
5919,,There is no woman slicing potatoes,1.0,NEUTRAL
5922,,A person is riding a horse,1.0,NEUTRAL
5923,,The man is doing exercises,3.9,NEUTRAL
5928,,The man is doing exercises,1.4,NEUTRAL
5931,,The man is doing exercises,2.0,NEUTRAL
5936,,Someone is adding ingredients to a pot,4.3,ENTAILMENT
5937,,A man is putting vegetables into a pot,3.6,CONTRADICTION
5941,,"The man is standing on a mountain, which is rocky, and gray clouds are in the background",4.7,ENTAILMENT
5943,,A topless person with a back pack is in front of a pile of rocks and clouds are in the background,5.0,ENTAILMENT
5944,,A fully dressed person is behind a pile of rocks and a clear sky is in the background,2.7,NEUTRAL
5947,,A fully dressed person is behind a pile of rocks and a clear sky is in the background,3.0,NEUTRAL
5948,,A black topless person is packing a pile of rocks and a front of clouds are in the background,2.9,NEUTRAL
5952,,A dog is catching a ball,5.0,ENTAILMENT
5956,,A dog is furiously chasing a ball through dirt,4.1,NEUTRAL
