pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
5816,A adult is cutting a tomato,A woman is cutting a tomato,3.5,NEUTRAL
5819,A adult is cutting a tomato,A woman is dancing near a fireplace,1.4,NEUTRAL
5820,There is no adult dancing near a fire,A woman is cutting a tomato,1.3,NEUTRAL
5821,A adult is slicing a tomato,A woman is dancing near a fire,1.1,NEUTRAL
5822,A adult is cutting a tomato,A woman is dancing near a fire,1.1,NEUTRAL
5823,A adult is cutting a tomato,A woman is dancing near a fire,1.5,NEUTRAL
5825,A woman is playing a guitar,A boy is playing a guitar,4.0,NEUTRAL
5828,A guitar is being played by a man,A girl is playing a guitar,3.4,NEUTRAL
5829,A woman is playing a guitar,A man is not playing a guitar,3.1,NEUTRAL
5839,A adult is riding a motorcycle,A man is diving off a rock,1.4,NEUTRAL
5841,A adult is diving off a cliff,A man is riding a motorcycle,1.7,NEUTRAL
5852,A adult is boiling noodles in water,A man is boiling noodles in water,4.0,NEUTRAL
5857,organism is stirring noodles in the water,Noodles are being boiled in water by a woman,4.0,NEUTRAL
5859,A adult is boiling noodles in water,Someone is stirring noodles in the water,4.2,NEUTRAL
5865,Two adults are dancing and singing in front of a crowd,The women are singing and dancing,3.1,NEUTRAL
5867,The adults are not singing and dancing,Two women are dancing and singing in front of a crowd,3.6,NEUTRAL
5876,A primate is licking a person's finger,An animal is biting someone's finger,3.3,NEUTRAL
5879,A adult is skateboarding on a half pipe,A girl is skateboarding on a half pipe,3.835,NEUTRAL
5883,A adult is skateboarding on a half pipe,A skateboarder is falling off a half pipe,3.6,NEUTRAL
5885,A woman is skateboarding on a half pipe,A skateboarder is doing tricks on a half pipe,4.0,NEUTRAL
5890,A woman is tapping her fingernails,A boy is tapping his fingernails,3.685,NEUTRAL
5894,A canine is sitting on the ground,A girl is tapping her fingernails,1.0,NEUTRAL
5895,A canine is running on the ground,A girl is tapping her fingernails,1.0,NEUTRAL
5900,A adult and a woman are driving down the road in an open-air vehicle,Two persons are driving down the street in a jeep,4.1,NEUTRAL
5901,A adult and a woman are not driving down the street in a jeep,A man and a woman are driving down the road in an open-air vehicle,4.4,NEUTRAL
5907,The cook is seasoning the oil,The woman is seasoning the oil,4.1,NEUTRAL
5911,Ingredients are being poured into a bowl by a woman,The woman is seasoning the oil,3.3,NEUTRAL
5918,A organism is riding a horse,Potatoes are being sliced by a woman,1.0,NEUTRAL
5919,A organism is riding a horse,There is no woman slicing potatoes,1.0,NEUTRAL
5922,A adult is slicing potatoes,A person is riding a horse,1.0,NEUTRAL
5923,The adult is training,The man is doing exercises,3.9,NEUTRAL
5928,Two adults are hugging,The man is doing exercises,1.4,NEUTRAL
5931,Two adults are fighting,The man is doing exercises,2.0,NEUTRAL
5944,A topless organism with a back pack is in front of a pile of rocks and clouds are in the background,A fully dressed person is behind a pile of rocks and a clear sky is in the background,2.7,NEUTRAL
5947,The adult is standing on a rocky mountain and gray clouds are in the background,A fully dressed person is behind a pile of rocks and a clear sky is in the background,3.0,NEUTRAL
5948,The adult is standing on a rocky mountain and gray clouds are in the background,A black topless person is packing a pile of rocks and a front of clouds are in the background,2.9,NEUTRAL
5956,A canine is catching a ball,A dog is furiously chasing a ball through dirt,4.1,NEUTRAL
5966,"A juvenile, United Nations agency has blond hair, is holding a yellow bottle",A boy in a blue shirt has dirt on his face,1.5,NEUTRAL
5968,A male in a blue dyed shirt has dirt on his face,A blond child is holding a yellow bottle,1.1,NEUTRAL
5970,A blond juvenile is holding a yellow bottle,A boy has a blue face and dirt on the shirt,1.8,NEUTRAL
5978,A adult in a hat is walking through a store,The man in a cowboy hat is not walking through a market and is not putting a hand in his pocket,2.5,NEUTRAL
5979,A adult in a hat is pacing through a store,The man in a cowboy hat is walking through a market and is putting a hand in his pocket,3.1,NEUTRAL
5982,A adult in a hat is walking through a store,The man in a cowboy hat is walking through a market and is putting a hand in his pocket,4.1,NEUTRAL
5986,A white vertebrate is swiftly taking off from the water,A white bird is landing swiftly in the water,3.6,NEUTRAL
5987,The land near a white bird is being watered swiftly,A white bird is landing swiftly in the water,2.9,NEUTRAL
5988,The white vertebrate is landing swiftly in the water,A large white crane is flying near the water,3.5,NEUTRAL
5989,A large white writer is flying near the water,A white bird is swiftly taking off from the water,4.1,NEUTRAL
5990,The land near a white bird is being watered swiftly,A large white crane is flying near the water,2.2,NEUTRAL
5991,A white vertebrate is landing swiftly in the water,"A crane, which is large and white, is flying near the water",4.2,NEUTRAL
5992,A large white writer is flying far above the water,A white bird is landing swiftly in the water,2.9,NEUTRAL
6000,A canine with golden fur is in the water,A brown dog is calmly standing in the water,3.915,NEUTRAL
6015,A adult in a big city is holding a sign and begging for money,A man in a small city is doing charity work,2.8,NEUTRAL
6020,A adult in a big city is holding a sign and begging for money,A homeless man is putting down a sign and refusing some charity,3.0,NEUTRAL
6022,A homeless adult is holding up a sign and is begging for money,A man in a small city is doing charity work,2.4,NEUTRAL
6028,A canine is walking away from the tail of an animal in the grass,A dog is chasing the tail of an animal in the grass,3.1,NEUTRAL
6029,A small canine is chasing a large brown cow,The tail of an animal is being chasing by a dog in the grass,2.9,NEUTRAL
6030,A small canine is chasing a large brown cow,A dog is walking away from the tail of an animal in the grass,2.5,NEUTRAL
6032,There is no small dog chasing a large brown cow,A dog is chasing the tail of an animal in the grass,3.3,NEUTRAL
6038,A young juvenile is watering a plant with splashes,A young child is splashing in the water,3.5,NEUTRAL
6041,The small juvenile is wading through the water and is being guided by another person,A young child is watering a plant with splashes,2.0,NEUTRAL
6044,The small juvenile is wading through the water and is being guided by another person,A young child is splashing in the water,3.5,NEUTRAL
6050,A adult is looking curiously at a man,A man and a woman are outside and are wearing light colored shirts,1.6,NEUTRAL
6051,A man is being curiously looked at by a woman,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background",2.7,NEUTRAL
6052,A adult is ignoring a man,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background",1.9,NEUTRAL
6053,A adult is looking curiously at a man,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background",2.4,NEUTRAL
6060,A brown canine is staring attentively at a brown and white dog,The little dog is grabbing the bedroom slipper with its mouth funnily,2.5,NEUTRAL
6061,A brown canine is staring attentively at a brown and white dog,The little dog is dropping the bedroom slipper from its mouth,2.4,NEUTRAL
6068,A organism in a blue colored jacket is jumping off of a tall cement wall,The man is performing a large jump,3.4,NEUTRAL
6072,A organism in a blue jacket is jumping off of a tall cement wall,The man is not performing a large jump,2.735,NEUTRAL
6075,A adult in jeans is sitting on the saddle of a horse,A woman in jeans is standing near a horse with a saddle,3.5,NEUTRAL
6084,A brown canine and a red dog are sitting sadly on the beach,A brown dog and a red dog are frolicking on the beach,3.9,NEUTRAL
6088,The brown canines are not playfully fighting on the sandy beach,A brown dog and a red dog are frolicking on the beach,3.6,NEUTRAL
6093,The adult is sitting next to a birdcage,The man is standing next to a bird cage,4.5,NEUTRAL
6098,The adult is standing steadily next to a birdcage,A man is standing beside a large and colorful birdcage,4.4,NEUTRAL
6099,A adult is standing beside a large and colorful birdcage,The man is sitting next to a birdcage,3.2,NEUTRAL
6103,A brown and black canine is running through the leaves,A dog and a black man are running through brown leaves,3.4,NEUTRAL
6106,A canine in a colored coat is running across the yard,A dog in the yard is running across colored coats,3.3,NEUTRAL
6108,A brown and black canine is running through the leaves,There is no dog in a colored coat running across the yard,3.1,NEUTRAL
6109,A canine in the yard is running across colored coats,A brown and black dog is running through the leaves,2.6,NEUTRAL
6112,A canine in a colored coat is running across the yard,A dog and a black man are running through brown leaves,3.3,NEUTRAL
6117,A black and white canine is holding a baseball in its mouth,A black and white dog is dropping a baseball from its mouth,4.1,NEUTRAL
6120,"A canine, which has a brown and white coat, is holding a baseball in its mouth",A black and white dog is holding a baseball in its mouth,4.1,NEUTRAL
6122,A black and white canine is holding a baseball in its mouth,A brown and white dog is holding a baseball in its mouth,3.4,NEUTRAL
6127,"A male, United Nations agency looks young and is wearing a red swimsuit, is jumping into a blue kiddies pool",A boy wearing red shorts is jumping into a paddling pool,4.0,NEUTRAL
6128,A male wearing red shorts is jumping into a paddling pool,A young boy wearing a red swimsuit is jumping out of a blue kiddies pool,3.4,NEUTRAL
6133,A abstraction of dogs are resting without muzzles,A group of dogs are racing and have muzzles on their noses,3.1,NEUTRAL
6137,A abstraction of dogs are racing and have muzzles on their noses,A group of dogs bred for racing is wearing striped uniforms and is running down a track,3.4,NEUTRAL
6144,Two organisms are walking near the water,Two people are wading through the water,3.5,NEUTRAL
6150,Two organisms are walking near the water,Two people are standing in the ocean and watching the sunset,3.4,NEUTRAL
6155,The organism in the blue jacket is putting down a colorful helmet,The person in the blue jacket is wearing a colorful helmet,3.3,NEUTRAL
6157,A race car operator is standing up and pointing his hand at the sky,The person in the blue jacket is putting down a colorful helmet,1.7,NEUTRAL
6159,The organism in the blue jacket is wearing a colorful helmet,A race car driver is sitting down and is motionless,1.3,NEUTRAL
6160,A race car operator is standing up and pointing his hand at the sky,The person in the blue jacket is wearing a colorful helmet,1.8,NEUTRAL
6169,A male and a girl in swimsuits are wearing arm floats,The boy and the girl are playing and wearing arm floats,4.4,NEUTRAL
6175,A swimmer is riding the wave,A rider is waving at a surfer,2.4,NEUTRAL
6176,The wave is being ridden by a surfer,A woman in a yellow shirt is surfing on a pink surfboard,3.6,NEUTRAL
6178,A traveler is waving at a surfer,A woman in a yellow shirt is surfing on a pink surfboard,3.0,NEUTRAL
6180,A swimmer is riding the wave,There is no woman in a yellow shirt surfing on a pink surfboard,2.2,NEUTRAL
6187,The abstraction of people is sitting on a ledge which is rocky and a scenic view is behind them,Four people are sitting on a low cement ledge,3.3,NEUTRAL
6188,The abstraction of people is not sitting on a rocky ledge with a scenic view behind them,Four people are sitting on a low cement ledge,2.7,NEUTRAL
6191,The abstraction of people is sitting on a rocky ledge and a scenic view is behind them,Four people are sitting on a low cement ledge,3.2,NEUTRAL
6197,A abstraction of Asian girls are standing by themselves,Two girls are laughing and other girls are watching them,2.1,NEUTRAL
6198,A abstraction of Asian girls are standing together,Two girls are laughing breathlessly and other girls are watching them,2.4,NEUTRAL
6199,There is no girl laughing and there is no other girl watching,A group of Asian girls are standing together,1.8,NEUTRAL
6200,A abstraction of Asian girls are standing together,Two girls are laughing and other girls are watching them,2.4,NEUTRAL
6206,Something is being celebrated by a cold cyclist,A bicyclist is holding a bike over his head in a group of people,3.2,NEUTRAL
6208,A cold pedaler is celebrating,A bike is being held over his head by a bicyclist in a group of people,2.3,NEUTRAL
6209,A lone pedaler is putting down a bike,A cold cyclist is celebrating,3.0,NEUTRAL
6211,A cold pedaler is celebrating,A bicyclist is holding a bike over his head in a group of people,3.1,NEUTRAL
6225,The gathering is watching two cars designed for racing that are leaving the starting line,People at a drag race are looking at the flames that are coming out of the cars,3.4,NEUTRAL
6233,A big canine and a small white dog are walking past each other,A big dog and a small white dog are playing together,3.9,NEUTRAL
6234,Two canines are playing together on the grass,A big dog and a small dog with a white coat are playing together,3.8,NEUTRAL
6236,Two canines are cheerfully playing together on the grass,A big dog and a small white dog are playing together,4.1,NEUTRAL
6242,A healthy looking canine is lying on the ground,A malnourished looking dog is standing on its hind legs and preparing to jump,3.0,NEUTRAL
6243,The malnourished looking canine is standing on its hind legs and is preparing to jump,A brown dog is jumping in the air,2.9,NEUTRAL
6246,A brown canine is sitting down,A malnourished looking dog is standing on its hind legs and preparing to jump,2.5,NEUTRAL
6263,Two adults are wearing bikinis on the sandy beach,Two women are wearing bikinis and walking on the sand,4.4,NEUTRAL
6272,A canine with a golden coat is swimming clumsily through the water,A dog is swimming in a lake and the sun is shining on him,3.3,NEUTRAL
6292,Many supporters are walking in a parade,"The cheerleaders are parading and wearing black, pink and white uniforms",3.6,NEUTRAL
6293,There is no large group of cheerleaders walking in a parade,"The cheerleaders are parading and wearing black, pink and white uniforms",3.7,NEUTRAL
6295,A large abstraction of cheerleaders is walking in a parade,"The cheerleaders are not parading and are not wearing black, pink and white uniforms",3.5,NEUTRAL
6300,A shoeless adult is sitting on a blanket under a lavender umbrella,A shoeless woman is standing over a blanket near a lavender umbrella,3.8,NEUTRAL
6301,"A adult, United Nations agency is shoeless, is sitting on a blanket under a lavender umbrella",The man is sitting outside under a purple umbrella,1.8,NEUTRAL
6302,A shoeless adult is standing over a blanket near a lavender umbrella,The man is sitting outside under a purple umbrella,2.835,NEUTRAL
6305,A shoeless adult is sitting on a blanket under a lavender umbrella,The man is sitting outside under a purple umbrella,3.0,NEUTRAL
6310,A adult is playing with two young boys at a park,A lady is standing near three children,3.0,NEUTRAL
6311,There is no woman standing near three children,A woman is playing with two young boys at a park,2.7,NEUTRAL
6313,A adult is standing near three children,There is no woman playing with two young boys at a park,2.1,NEUTRAL
6318,A tan canine is resting in the snow,A tan dog is running through the snow,3.7,NEUTRAL
6321,A yellow canine is running on white snow on a very sunny day,A tan dog is running through the snow,3.0,NEUTRAL
6326,A woman is wearing jeans and a pink shirt and is running,A girl is running with a pink shirt and is not wearing jeans,3.9,NEUTRAL
6333,The little woman in a pink shirt is running under a tree in the desert,A girl is running with a pink shirt and is not wearing jeans,3.2,NEUTRAL
6334,A woman is wearing jeans and a pink shirt and is running,The little girl in a pink shirt is running under a tree in the desert,3.8,NEUTRAL
6337,The white deer wearing dog ears is near a brown reindeer,The white dog wearing reindeer ears is near a brown dog,3.3,NEUTRAL
6342,The white canine wearing reindeer ears is close to a brown dog,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,4.2,NEUTRAL
6347,A young juvenile is walking with a bike on a rough dirt path,A young child is riding a bike on a rough dirt path,3.7,NEUTRAL
6350,A young juvenile is riding a bike on a rough dirt path,The young boy is riding a dirt bike through the mud,3.8,NEUTRAL
6353,A young juvenile is walking with a bike on a rough dirt path,A young boy is riding a dirt bike through the mud,3.4,NEUTRAL
6360,The adult in a red costume is not leaning against a brick wall and is not playing an instrument,A woman in a red dress is playing an instrument,3.9,NEUTRAL
6362,A adult in a red dress is putting away an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,3.1,NEUTRAL
6363,A adult in a red dress is playing an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,4.0,NEUTRAL
6368,A young gamer is playing with a child wearing a white coat,A young child is wearing a white coat and playing a game,3.635,NEUTRAL
6372,The juvenile is delightedly playing with toys outdoors,A young child is wearing a white coat and playing a game,2.8,NEUTRAL
6373,A young juvenile is wearing a white coat and playing a game,The child is playing with toys indoors,3.0,NEUTRAL
6381,There is no surfer leaning on a surfboard,The man is wearing a wetsuit and is riding a surfboard,3.0,NEUTRAL
6382,A swimmer is leaning the surfboard against a wall,The man is wearing a wetsuit and is riding a surfboard,2.6,NEUTRAL
6385,The adult is wearing a wetsuit and is riding a surfboard,A surfer is leaning on a surfboard,3.4,NEUTRAL
6387,A body of water is flowing out of a shallow pool,A waterfall is flowing into a shallow pool,3.5,NEUTRAL
6390,A body of water is flowing into a shallow pool,"The people are walking on the road beside a waterfall, which is beautiful",2.5,NEUTRAL
6392,The organisms are walking on the road beside a beautiful waterfall,A waterfall is flowing calmly into a shallow pool,2.7,NEUTRAL
6402,A working dog is grouping a herd of sheep,A dog is scattering a pack of white sheep on a dusty farm,3.6,NEUTRAL
6411,"The animal, United Nations agency is dark skinned, is standing on one hand in front of a yellow building",A black man is break dancing on the pavement,2.7,NEUTRAL
6412,The dark skinned animal is not standing on one hand in front of a yellow building,A black man is break dancing on the pavement,3.0,NEUTRAL
6419,A bike traveler in a black and red uniform is standing on a dirt bike,A black bike rider in a red bike uniform is standing in the dirt,3.7,NEUTRAL
6420,A organism is riding a bike,"A person who rides bikes, in a black and red uniform, is standing on a dirt bike",3.0,NEUTRAL
6421,A bike traveler in a black and red uniform is jumping down off a dirt bike,A person is riding a bike,3.8,NEUTRAL
6423,A bike is being ridden by a person,A bike rider in a black and red uniform is standing on a dirt bike,3.4,NEUTRAL
6424,There is no person riding a bike,A bike rider in a black and red uniform is standing on a dirt bike,3.5,NEUTRAL
6432,A adult in a purple suit is standing by a purple case and is playing a guitar,The man is putting away the guitar in the guitar case,3.4,NEUTRAL
6434,A adult in a purple colored suit is standing by a purple case and is playing a guitar,The man is playing the guitar and has the guitar case open for donations,3.7,NEUTRAL
6443,A pair is sitting on a patio and looking at the ocean,Some adults are sitting in the chairs and are watching the ocean,4.0,NEUTRAL
6444,commoner is sitting in the chairs and watching the ocean,A couple is sitting on a patio and looking at the ocean,3.0,NEUTRAL
6452,A small male in a yellow shirt is laughing on the beach,A little boy is topless and is serious,2.6,NEUTRAL
6460,Two adults are riding an orange raft on the shore,Two men are getting off of an orange raft on the shore,4.2,NEUTRAL
6463,Two adults are getting off of an orange raft on the shore,The orange rescue boat is rushing across the water,3.0,NEUTRAL
6467,Two adults are riding an orange raft on the shore,The orange rescue boat is rushing across the water,3.4,NEUTRAL
6469,A canine with long hair and a red vest is sitting in the grass,A dog with long hair and a red vest is running in the grass,4.1,NEUTRAL
6491,A blond male is sliding down a sand dune on a skateboard,There is no woman snowboarding down an incline and there is no other woman standing behind her,2.0,NEUTRAL
6499,An electronic man is held as a device,A man is holding up an electronic device,2.5,NEUTRAL
6510,The brown canine and the black dog are in the grass,A little black dog is chasing a little brown dog,3.2,NEUTRAL
6511,A brown canine and a black dog are far from the grass,A little black dog is chasing a little brown dog,2.5,NEUTRAL
6513,There is no little black dog chasing a little brown dog,A brown dog and a black dog are in the grass,3.3,NEUTRAL
6514,A little black canine is chasing a little brown dog,A brown dog and a black dog are in the grass,3.4,NEUTRAL
6517,A woman is surrounding brown dressed children United Nations agency are closing the eyes,A girl in a brown dress is being surrounded by children and is closing her eyes,3.9,NEUTRAL
6521,A girl in a brown dress is being surrounded by children and is closing her eyes,The sun is not shining on the face of the girl who is in a yellow dress,1.9,NEUTRAL
6529,Several adults are wearing pink bunny ears and are pointing to the right,Several women are taking off pink bunny ears and are pointing to the left,3.6,NEUTRAL
6531,adults are wearing bunny ears and race numbers and are pointing at something in the distance,A group of women are wearing pink bunny ears and are pointing to the right,3.9,NEUTRAL
6532,Several adults are taking off pink bunny ears and are pointing to the left,Women are wearing bunny ears and race numbers and are pointing at something in the distance,3.4,NEUTRAL
6536,adults are wearing bunny ears and race numbers and are pointing at something in the distance,Several women are wearing pink bunny ears and are pointing to the right,3.8,NEUTRAL
6549,A small male is standing in the forest,A small boy is sitting in the forest,3.5,NEUTRAL
6552,"A juvenile, United Nations agency looks young, is standing in front of some trees",A small boy is standing in the forest,3.6,NEUTRAL
6554,A small male is standing in the forest,A young child is standing in front of some trees,3.7,NEUTRAL
6558,Two young adults are sitting outside near a golden statue,Two young men are playing outside near a golden statue,3.7,NEUTRAL
6559,Two young adults are cheerfully playing outside near a golden statue,Two people are looking at a gold statue,3.2,NEUTRAL
6563,Two organisms are looking at a gold statue,Two young men are playing outside near a golden statue,3.3,NEUTRAL
6569,The adult is wearing a blue helmet and is riding a bicycle in a parking lot,The bicyclist is riding on a city street,2.615,NEUTRAL
6572,A adult is wearing a blue helmet and is riding a bicycle in a parking lot,The bicyclist is speeding on a city street,3.2,NEUTRAL
6579,The tan canine is watching a brown dog that is swimming in a pond,A pet dog is standing on the bank and is looking at another brown dog in the pond,4.3,NEUTRAL
6580,The tan canine is not watching a brown dog that is swimming in a pond,A pet dog is standing on the bank and is looking at another brown dog in the pond,3.3,NEUTRAL
6582,The tan canine is watching a brown dog that is swimming in a pond,There is no pet dog standing on the bank and looking at another brown dog in the pond,2.5,NEUTRAL
6588,A young woman is dancing,A young girl is standing challengingly on one leg,2.9,NEUTRAL
6589,A young woman is dancing,A young girl is standing on both legs,3.2,NEUTRAL
6591,A young woman is standing on one leg,A young girl is standing still,4.0,NEUTRAL
6597,The small hymenopterous insect is landing on a bunch of yellow flowers,A bee is clinging to a yellow flower,3.6,NEUTRAL
6599,A small hymenopterous insect is landing on a bunch of yellow flowers,A yellow flower is being clung to by a bee,3.8,NEUTRAL
6600,A hymenopterous insect is taking off from a yellow flower,A small bee is landing on a bunch of yellow flowers,2.6,NEUTRAL
6605,Four organisms are walking across thick snow and the sun is setting,Four people are standing in thick snow and the sun is rising,3.5,NEUTRAL
6606,Four organisms are difficultly walking with difficulty across thick snow and the sun is setting,Some people are treading through the snow of the beautiful snowy landscape,3.3,NEUTRAL
6607,Some organisms are treading through the snow of the beautiful snowy landscape,Four people are standing in thick snow and the sun is rising,2.9,NEUTRAL
6610,Four organisms are walking across thick snow and the sun is setting,Some people are treading through the snow of the beautiful snowy landscape,3.9,NEUTRAL
6615,Some males are kneeling next to each other in front of a ball,The young boys are posing with a green soccer ball in a park,3.9,NEUTRAL
6617,The young juveniles are posing with a green soccer ball in a park,Four boys are kneeling next to each other in front of a ball,2.9,NEUTRAL
6618,Four males are kneeling next to each other in front of a ball,The young boys are not posing with a green soccer ball in a park,3.0,NEUTRAL
6619,The young males are posing with a green soccer ball in a park,Four boys are kneeling next to each other in front of a ball,3.5,NEUTRAL
6626,A white canine with beige spots is running through a field,"A dog, which is tan, is running through the brush",2.9,NEUTRAL
6631,A equine and its rider are leaping over a barrier,The horse is leaping over the rider at the barrier,3.5,NEUTRAL
6635,A equine with no rider is falling over a hurdle,A horse and its rider are leaping over a barrier,3.1,NEUTRAL
6638,A equine is leaping a hurdle and has a rider on its back,The horse is leaping over the rider at the barrier,3.1,NEUTRAL
6644,Two associates are lifting a football player in a red and white uniform,Football players in red and white are jumping and hugging each other,3.7,NEUTRAL
6646,A football player in a red and white uniform is being lifted by two teammates,Some football players in red and white are jumping and hugging,3.7,NEUTRAL
6647,A football player in a red and white uniform is being lifted by two teammates,There are no football players in red and white jumping and hugging each other,3.3,NEUTRAL
6648,Football contestants in red and white are jumping and hugging each other,A football player in a red and white uniform is being lifted by two teammates,3.8,NEUTRAL
6656,A white adult is standing on a woman dressed in blue on a stage,Two teenage girls are wearing fancy dresses at an event,1.6,NEUTRAL
6657,A adult in a white dress and a adult in a blue dress are standing on a stage,Two girls in their teens are wearing fancy dresses at an event,2.6,NEUTRAL
6658,Two old women are wearing worn dresses at home,A woman in a white dress and a woman in a blue dress are standing on a stage,2.6,NEUTRAL
6659,A adult in a white dress and a adult in a blue dress are standing on a stage,Two teenage girls are wearing fancy dresses at an event,2.3,NEUTRAL
6664,"Two adults with folded arms, United Nations agency are young, are looking at the screen",Two women with black hair are standing in front of a plywood wall,2.5,NEUTRAL
6665,Two adults with black hair are standing in front of a plywood wall,Two young women with folded arms are looking away from the screen,2.0,NEUTRAL
6674,There is no classroom full of students looking in the same direction inside a bamboo structure,A group of students in uniforms is listening attentively at the front of the class,2.6,NEUTRAL
6675,Some enrollees in uniforms are listening attentively at the front of the class,A classroom full of students is looking in the same direction inside a bamboo structure,3.0,NEUTRAL
6684,Three males are jumping off a platform,A boy is jumping off a platform and two other boys are standing and staring at him,3.7,NEUTRAL
6688,A abstraction of kids is staring at a colorful structure,A group of kids is playing on a colorful structure,2.9,NEUTRAL
6692,A abstraction of kids is playing on a colorful structure,There is no one climbing on the grotto with a pink interior,1.8,NEUTRAL
6694,A abstraction of kids is staring at a colorful structure,"Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior",2.5,NEUTRAL
6697,A abstraction of people is sitting on both sides of a red stone structure,A group of people is standing on both sides of a red stone structure,4.4,NEUTRAL
6700,A abstraction of people is sitting on both sides of a red stone structure,Some people are sitting on the ground outside a monument,3.3,NEUTRAL
6701,A abstraction of people is sitting on both sides of a red stone structure,The group of people is not sitting on the ground outside a monument,3.2,NEUTRAL
6711,"A juvenile, United Nations agency is small, is outdoors climbing steps outdoors in an area full of grass",A small child in a pink sweater is climbing a concrete staircase,2.9,NEUTRAL
6717,A black vertebrate is sitting on a dead tree,A black bird is taking flight from a dead tree,3.4,NEUTRAL
6721,A dead vertebrate is near a black man sitting on a tree,The black bird is sitting in a leafless tree,2.8,NEUTRAL
6723,The black vertebrate is not sitting in a leafless tree,A black bird is sitting on a dead tree,3.8,NEUTRAL
6728,A juvenile is making a snow ball,A child is smashing a snow ball,3.7,NEUTRAL
6733,A juvenile is making a snow ball,A kid in orange is playing outside with a snowball,3.7,NEUTRAL
6735,Three organisms are standing by a bench under some palm trees,Three people are sitting on a bench under some palm trees,3.6,NEUTRAL
6738,The organisms are sitting on a bench in front of a restaurant,The people are sitting in a restaurant in front of the beach,4.0,NEUTRAL
6742,A few organisms are sitting on a bench under some palm trees,The people are sitting on a bench in front of a restaurant,3.4,NEUTRAL
6748,Two organisms in two chairs are talking,Two people in two chairs are reading,3.9,NEUTRAL
6750,Two organisms are sitting in lawn chairs and are reading books,Two people in two chairs are talking,3.5,NEUTRAL
6752,There is no one sitting in lawn chairs and reading books,Two people in two chairs are reading,3.7,NEUTRAL
6758,A big brown canine and a small grey dog are standing on a rocky surface,The brown dog is sniffing the back of a small black dog,3.3,NEUTRAL
6760,The back of a small black dog is being sniffed by the brown dog,A large brown dog and a small grey dog are standing on a rocky surface,2.6,NEUTRAL
6761,The brown canine is not sniffing the back of a small black dog,A large brown dog and a small grey dog are standing on a rocky surface,2.5,NEUTRAL
6762,A large brown canine and a small grey dog are standing on a rocky surface,The brown dog is sniffing the back of a small black dog,2.4,NEUTRAL
6765,Three males are rocking the walk along the river,Three boys are walking on rocks along a river,3.5,NEUTRAL
6768,The adult in brown colored shorts is walking on the rocks beside a river,Three boys are walking on rocks along a river,2.5,NEUTRAL
6769,Three males are walking on rocks along a river,The men in brown shorts are not walking on the rocks beside a river,3.4,NEUTRAL
6770,Three males are carefully walking on rocks along a river,The men in brown shorts are walking on the rocks beside a river,3.5,NEUTRAL
6771,Three males are resting on rocks along a river,The men in brown shorts are walking on the rocks beside a river,2.8,NEUTRAL
6772,Three males are rocking the walk along the river,The men in brown shorts are walking on the rocks beside a river,2.9,NEUTRAL
6773,The adults in brown shorts are walking on the rocks beside a river,Three boys are walking on rocks along a river,3.6,NEUTRAL
6777,A black canine in the snow is jumping onto the ground and missing a stick,A black dog in the snow is jumping off the ground and catching a stick,3.9,NEUTRAL
6778,A canine is jumping for a Frisbee in the snow,A black dog in the snow is leaping off the ground and catching a stick,3.0,NEUTRAL
6781,A black canine in the snow is jumping off the ground and catching a stick,There is no dog jumping for a Frisbee in the snow,2.65,NEUTRAL
6789,A adult is holding a mask in his raised hand,A man elegantly dressed in black is wearing an elaborate black mask,3.2,NEUTRAL
6791,A adult dressed in black is wearing an elaborate black mask,A man is holding a mask in his raised hand,3.3,NEUTRAL
6799,Two juveniles are crouching under some metal bars,Two children are leaning on a rusty ledge,2.5,NEUTRAL
6800,Two juveniles are crouching under some metal bars,Two children are peering over a rusty ledge,2.6,NEUTRAL
6805,A adult is naked and is lying in the field,A man is wearing a sports uniform and is running down the field,2.3,NEUTRAL
6810,The black contestant is making the white contestant a play near the end of a purple field,A man is wearing a sports uniform and is running down the field,2.3,NEUTRAL
6816,One organism is riding a bicycle in the sand beside the ocean,A man on a bicycle is riding on the beach,3.9,NEUTRAL
6822,A large anseriform bird is flying over a rocky stream,A large duck is perching over a rocky stream,3.5,NEUTRAL
6830,A aquatic bird is flying over some rocks,"A large stream is full of rocks, ducks and flies",2.3,NEUTRAL
6840,The juveniles are chasing each other in the sand,A little boy is running on the ground and playing with a little girl,3.3,NEUTRAL
6845,A parent is pushing his daughter on a go-kart and another woman is watching,A girl is pushing a go-kart and a daughter is watching her father,3.6,NEUTRAL
6847,A parent is pulling his daughter on a go-kart and another woman is looking away,Two small children are playing with a toy car in the street,2.3,NEUTRAL
6851,A parent is pushing his daughter on a go-kart and another woman is watching,Two small children are playing with a toy car in the street,3.0,NEUTRAL
6857,A canine is running uphill,There is no dog running up a grassy hill,4.1,NEUTRAL
